material_suitability_score,biodegradability_score,recyclability_percent,strength_Low,strength_Medium,weight_capacity_Low,weight_capacity_Medium
0.4071796784661867,0.5052631578947369,0.2235294117647059,False,True,False,True
0.5536200529672871,0.7789473684210526,0.388235294117647,False,True,False,True
0.6982505874892759,0.9157894736842104,0.8117647058823529,True,False,False,False
0.2952665149763139,0.2105263157894736,0.3529411764705882,True,False,False,False
0.6088910440523705,0.8526315789473684,0.2117647058823529,True,False,False,False
0.4716923421239136,0.3789473684210526,0.788235294117647,False,False,False,True
0.5322182849043232,0.6000000000000001,0.6823529411764706,True,False,False,False
0.6555470177925323,0.7684210526315789,0.3764705882352941,False,False,False,True
0.6276638442314149,0.5368421052631578,0.6588235294117647,True,False,False,True
0.2768637397888768,0.1473684210526315,0.1411764705882352,False,False,True,False
0.3675631317841024,0.1157894736842105,0.6705882352941176,False,False,False,False
0.5389861613637211,0.894736842105263,0.2117647058823529,False,False,False,True
0.2234279532992651,0.1684210526315789,0.0588235294117646,False,True,False,False
0.478666119586706,0.7789473684210526,0.1647058823529411,False,False,False,True
0.4333798351299936,0.1894736842105263,0.3999999999999999,False,False,True,False
0.4917423253385057,0.4842105263157895,0.5764705882352941,False,False,True,False
0.6249722108247229,0.7578947368421052,0.6117647058823529,True,False,False,True
0.4570554664478347,0.4526315789473684,0.3647058823529412,False,True,False,False
0.3723361557685851,0.463157894736842,0.3411764705882353,False,False,False,False
0.4221537543362304,0.5894736842105264,0.1647058823529411,False,False,False,True
0.5325539930620313,0.3368421052631579,0.976470588235294,False,True,False,False
0.7165116192323474,0.7789473684210526,0.9882352941176472,False,True,True,False
0.3432190682233578,0.4210526315789473,0.3647058823529412,False,True,True,False
0.7975038233429073,0.7789473684210526,0.8352941176470587,True,False,False,True
0.3929143198179716,0.2210526315789474,0.6588235294117647,False,True,True,False
0.502614793539483,0.6947368421052631,0.4352941176470588,False,False,False,False
0.4033973665560073,0.5368421052631578,0.1764705882352941,False,False,False,True
0.2898981685254951,0.0631578947368421,0.2941176470588235,False,False,True,False
0.6131881084710358,0.6842105263157894,0.776470588235294,False,False,False,True
0.4347763810660598,0.0947368421052631,0.8235294117647058,False,False,False,True
0.641383117609758,0.3157894736842105,0.8117647058823529,True,False,False,False
0.4490745645119177,0.6421052631578947,0.3058823529411765,False,False,True,False
0.535691745309411,0.4105263157894737,0.4588235294117646,False,False,False,False
0.7512551755007646,0.8105263157894738,0.6941176470588235,True,False,True,False
0.6376754075124026,0.8,0.5411764705882353,False,False,False,True
0.5778924987877206,0.8631578947368421,0.3647058823529412,False,True,False,False
0.5352336901786714,0.1473684210526315,0.8352941176470587,False,True,False,False
0.3869715394084076,0.1684210526315789,0.3411764705882353,False,False,False,False
0.5072505501883696,0.5052631578947369,0.3411764705882353,False,False,True,False
0.4977238986907382,0.8842105263157896,0.3058823529411765,False,False,False,False
0.5234883807676527,0.6210526315789473,0.2117647058823529,False,True,False,True
0.5355529859375583,0.8526315789473684,0.0705882352941176,True,False,True,False
0.5081994852474916,0.4947368421052632,0.3058823529411765,False,False,False,False
0.6397120370024991,0.3368421052631579,0.8588235294117647,False,True,True,False
0.5662859487485545,0.2947368421052631,0.7294117647058823,False,False,False,False
0.3864030735946883,0.3473684210526315,0.5764705882352941,False,False,False,False
0.4202051549852661,0.4947368421052632,0.4352941176470588,True,False,False,False
0.4073512626356821,0.3263157894736842,0.5294117647058824,True,False,False,False
0.4350494237009958,0.7473684210526315,0.1294117647058823,False,False,False,True
0.4792077287478085,0.0210526315789473,0.9058823529411764,False,False,True,False
0.3746786526912604,0.3157894736842105,0.4823529411764705,False,True,True,False
0.3093050841135439,0.0947368421052631,0.3411764705882353,True,False,False,False
0.2871572979223395,0.1894736842105263,0.0705882352941176,False,True,False,False
0.2263105673467864,0.2421052631578947,0.3176470588235294,True,False,False,False
0.2957290462158231,0.3368421052631579,0.0470588235294117,False,True,False,True
0.623994927076728,0.9684210526315792,0.1999999999999999,False,True,True,False
0.3775881233913984,0.3684210526315789,0.3647058823529412,False,True,True,False
0.2113126188966392,0.0210526315789473,0.1999999999999999,False,False,True,False
0.6801790443507777,0.7263157894736842,0.8235294117647058,True,False,False,False
0.7484799880637101,0.6526315789473685,0.9294117647058824,False,True,False,False
0.8776843597299414,0.9263157894736842,0.8823529411764706,False,True,True,False
0.4471811705024432,0.3263157894736842,0.6470588235294117,True,False,False,True
0.3832727815285911,0.1789473684210526,0.4117647058823529,False,False,True,False
0.5790473348502369,0.5578947368421052,0.5764705882352941,True,False,False,True
0.5027923458540043,0.8,0.0352941176470588,True,False,True,False
0.5898198366220299,0.1578947368421052,0.8588235294117647,False,True,True,False
0.4084389570666567,0.2736842105263158,0.4823529411764705,True,False,False,True
0.4848879107762318,0.1684210526315789,0.6823529411764706,True,False,True,False
0.7107075981946361,0.8842105263157896,0.4588235294117646,False,True,False,False
0.5149106643291431,0.3894736842105263,0.7411764705882352,True,False,True,False
0.7167234883807677,0.3684210526315789,0.9294117647058824,False,False,False,True
0.537062926629117,0.5578947368421052,0.6823529411764706,False,False,True,False
0.5064150098847402,0.7157894736842105,0.1647058823529411,False,False,False,True
0.6910395762617032,0.5684210526315789,0.8941176470588235,False,False,False,False
0.4176865977843261,0.7578947368421052,0.1176470588235294,False,False,False,False
0.5638628818680294,0.9052631578947368,0.3176470588235294,True,False,False,False
0.5220306613450707,0.4526315789473684,0.6235294117647059,False,True,False,False
0.3631810212988176,0.0842105263157894,0.5647058823529412,False,True,False,True
0.6918542280577419,0.8631578947368421,0.5411764705882353,False,False,False,True
0.695077026371741,0.936842105263158,0.7647058823529411,False,True,True,False
0.3700145473535007,0.5052631578947369,0.3294117647058823,False,True,False,True
0.592245887575068,0.9894736842105264,0.1176470588235294,False,True,False,False
0.2539386027080458,0.0736842105263158,0.2117647058823529,True,False,False,True
0.4840807191614756,0.1789473684210526,0.9529411764705882,True,False,False,True
0.2718460218583311,0.1473684210526315,0.4117647058823529,True,False,False,False
0.5692879256965945,0.8526315789473684,0.0705882352941176,False,False,False,True
0.453725241523369,0.2631578947368421,0.8470588235294118,True,False,True,False
0.5985303442873662,0.2631578947368421,0.8235294117647058,True,False,False,True
0.5361020552799434,0.3999999999999999,0.7294117647058823,False,True,False,False
0.6603275019582975,0.8210526315789473,0.5647058823529412,False,False,True,False
0.6417606027826477,0.6421052631578947,0.5647058823529412,True,False,False,False
0.756460889999627,0.6631578947368422,0.788235294117647,True,False,False,True
0.5426431422283562,0.894736842105263,0.0823529411764706,True,False,False,False
0.530183147450483,0.4842105263157895,0.588235294117647,False,True,True,False
0.229851169383416,0.0,0.1529411764705882,False,True,False,False
0.5145839083889738,0.5789473684210527,0.388235294117647,False,True,False,True
0.6383766645529485,0.894736842105263,0.3999999999999999,False,False,False,True
0.4444790928419561,0.2,0.4352941176470588,False,True,False,True
0.4681368197247193,0.8105263157894738,0.3176470588235294,True,False,False,False
0.3946734305643627,0.0421052631578947,0.7999999999999999,False,False,True,False
0.5187481815808124,0.5368421052631578,0.4588235294117646,False,True,False,True
0.5574486180014174,0.2,0.9647058823529412,True,False,False,False
0.3955880487895856,0.9473684210526316,0.0235294117647058,False,True,True,False
0.2100772128762728,0.1894736842105263,0.3176470588235294,False,False,True,False
0.1941929948897758,0.0631578947368421,0.2235294117647059,False,False,False,True
0.4034764444776008,0.0526315789473684,0.8235294117647058,False,True,True,False
0.2579297996941325,0.1894736842105263,0.3529411764705882,False,True,True,False
0.5237897720914619,0.8736842105263158,0.1647058823529411,False,True,False,False
0.6876780185758514,0.3368421052631579,0.8823529411764706,False,False,False,True
0.3303114625685404,0.4947368421052632,0.0117647058823529,True,False,False,True
0.4080182028423291,0.736842105263158,0.2470588235294117,True,False,False,True
0.439683688313626,0.1368421052631579,0.8117647058823529,False,False,False,True
0.909609459509866,0.9894736842105264,0.9411764705882352,False,True,True,False
0.7494617479204744,0.9052631578947368,0.8117647058823529,False,False,False,False
0.2841120519228617,0.2210526315789474,0.4470588235294117,False,True,False,True
0.5465761498004401,0.9894736842105264,0.1058823529411764,True,False,True,False
0.5810705360140251,0.7052631578947368,0.4823529411764705,True,False,True,False
0.4578939908239771,0.8842105263157896,0.188235294117647,True,False,False,False
0.4753791637136783,0.6000000000000001,0.3294117647058823,True,False,False,True
0.6471886306837256,0.231578947368421,0.9647058823529412,False,False,False,True
0.58379051810959,0.4842105263157895,0.776470588235294,False,True,False,True
0.3344041180200678,0.0421052631578947,0.5529411764705882,False,False,True,False
0.5026908873885636,0.5684210526315789,0.4352941176470588,False,False,True,False
0.4921198105113954,0.4105263157894737,0.7294117647058823,False,False,True,False
0.5011033608116677,0.1684210526315789,1.0,False,False,True,False
0.3540049983214592,0.0105263157894736,0.4588235294117646,True,False,False,True
0.5093662576000597,0.3578947368421052,0.5058823529411764,False,False,False,True
0.2471170129434145,0.0210526315789473,0.2352941176470588,False,False,False,True
0.4131821403260098,0.3999999999999999,0.4823529411764705,False,False,False,True
0.4706688052519676,0.736842105263158,0.2470588235294117,True,False,True,False
0.8462128389719871,0.8631578947368421,0.776470588235294,False,False,False,True
0.1450811294714461,0.0947368421052631,0.1294117647058823,False,False,True,False
0.3358305046812637,0.1684210526315789,0.6470588235294117,False,False,False,False
0.3537976052818083,0.2842105263157894,0.588235294117647,False,False,False,True
0.4126285948748555,0.1894736842105263,0.5529411764705882,False,True,False,False
0.5169338654929315,0.936842105263158,0.2470588235294117,True,False,False,True
0.6519198776530271,0.9894736842105264,0.1764705882352941,False,True,True,False
0.495021821030251,0.7578947368421052,0.0941176470588235,True,False,True,False
0.5682837852959827,0.2842105263157894,0.8352941176470587,True,False,False,False
0.6957454586146443,0.7684210526315789,0.7058823529411764,True,False,False,True
0.2860740796001343,0.1052631578947368,0.188235294117647,False,True,False,False
0.3606923048230072,0.3684210526315789,0.1176470588235294,False,True,False,False
0.2794613749114103,0.0,0.5058823529411764,False,True,False,True
0.488849267037189,0.463157894736842,0.7529411764705882,False,True,False,True
0.314416800328248,0.4210526315789473,0.3529411764705882,False,False,True,False
0.4847058823529412,1.0,0.2117647058823529,False,True,True,False
0.6394897236002834,0.3999999999999999,0.7529411764705882,True,False,False,False
0.60040284978925,0.0842105263157894,0.9529411764705882,False,False,False,False
0.6075303069864598,0.2526315789473684,0.9529411764705882,True,False,False,False
0.541832966541087,0.8631578947368421,0.1058823529411764,False,False,False,False
0.4543727852586818,0.8,0.0588235294117646,False,False,True,False
0.8979566563467491,0.9684210526315792,0.776470588235294,False,True,False,True
0.6623671155209072,1.0,0.5294117647058824,False,False,False,False
0.5521220485657801,0.8421052631578947,0.1647058823529411,False,False,True,False
0.476064008355403,0.0631578947368421,0.7294117647058823,True,False,False,False
0.6432287664590249,0.9578947368421054,0.5176470588235293,False,True,True,False
0.6297959640419262,0.8210526315789473,0.4823529411764705,False,False,False,True
0.6750121227945839,0.6210526315789473,0.7411764705882352,True,False,False,True
0.2362012756909993,0.0,0.4941176470588235,False,True,False,False
0.3378089447573576,0.4842105263157895,0.0470588235294117,True,False,False,True
0.9049080532656943,0.8526315789473684,1.0,True,False,True,False
0.4409384908053265,0.2421052631578947,0.7999999999999999,False,False,False,False
0.6737349397590362,0.6000000000000001,1.0,False,False,False,True
0.5282614047521355,0.3684210526315789,0.4823529411764705,True,False,True,False
