durability_score,cushioning_score,water_resistance_score,weight_capacity_kg,cost_per_kg,co2_emission_per_kg,recyclability_score,biodegradability_score,weight_margin,fragility_cushioning,moisture_protection,shipping_cost_pressure
1.6292365588538342,1.6669558272854992,-0.5355479074927335,-1.0268508211996776,-1.199879461887052,-1.3317051073720008,-0.5805371966172592,-0.5257333827173656,0.0,0.0,-0.0,-1.199879461887052
-1.3719886811400708,-0.3239108479559503,-0.5355479074927335,1.9149760570155137,-1.188935143644851,-0.5807351782917338,-0.1175771537452677,-0.3491811273272055,0.0,-0.0,-0.0,-1.188935143644851
0.4287464628562722,0.6715224896647745,0.4148610551000044,-0.1152988307668015,0.8138750946779847,-0.2991214548866338,-0.3490571751812635,-0.4551124805613016,0.0,0.0,0.0,0.8138750946779847
-0.7717436331412898,0.6715224896647745,0.8900655363963734,1.2934633362658254,-1.079491961222838,-1.4255763485070343,-0.1175771537452677,-0.4551124805613016,0.0,0.0,0.0,-1.079491961222838
0.4287464628562722,0.6715224896647745,-1.0107523887891023,1.8321076942488883,-1.4515987814576818,0.7099943873149744,-0.6576972037625912,-0.4904229316393336,0.0,0.0,-0.0,-1.4515987814576818
-1.3719886811400708,-0.8216275167663127,0.4148610551000044,-0.529640644599927,-1.5829306003640973,-1.402108538223276,-0.0404171465999357,-0.4551124805613016,0.0,-0.0,0.0,-1.5829306003640973
-0.7717436331412898,0.6715224896647745,0.8900655363963734,1.2934633362658254,-1.079491961222838,-1.4255763485070343,-0.1175771537452677,-0.4551124805613016,0.0,0.0,0.0,-1.079491961222838
-1.3719886811400708,-1.319344185576675,-1.0107523887891023,-1.1474242890251172,1.0655944142486142,-0.2756536446028755,0.8855029391440474,2.475654958915356,0.0,-0.0,-0.0,1.0655944142486142
-0.1714985851425087,-0.3239108479559503,-0.0603434261963645,-0.9825162471195332,0.1900489548725114,0.8977368695850413,1.3484629820160388,2.1931713502911,0.0,-0.0,-0.0,0.1900489548725114
-0.1714985851425087,-0.8216275167663127,0.4148610551000044,-0.7368115515164898,0.2557148643257187,1.202818403273899,-0.0404171465999357,-0.4198020294832695,0.0,-1.6432550335326255,0.0,0.2557148643257187
1.6292365588538342,1.6669558272854992,-0.5355479074927335,-1.0268508211996776,-1.199879461887052,-1.3317051073720008,-0.5805371966172592,-0.5257333827173656,0.0,0.0,-0.0,-1.199879461887052
1.0289915108550531,-1.319344185576675,0.4148610551000044,1.3348975176491378,-1.4297101449732792,0.1467669405047744,-0.6576972037625912,-0.4904229316393336,0.0,-0.0,0.0,-1.4297101449732792
-0.7717436331412898,1.169239158475137,-0.0603434261963645,-0.9439824584330526,0.5949887298339587,-1.3786407279395174,-0.3490571751812635,-0.3491811273272055,0.0,0.0,-0.0,0.5949887298339587
-0.1714985851425087,-1.319344185576675,1.3652700176927424,-0.8196799142831149,0.8904853223733935,-1.2613016765207257,-0.5033771894719273,-0.4551124805613016,0.0,-0.0,0.0,0.8904853223733935
-0.1714985851425087,-0.8216275167663127,0.8900655363963734,0.1747404389163863,0.9342625953421988,-1.6602544513446176,-0.1947371608905996,-0.4904229316393336,0.0,-0.0,0.0,0.9342625953421988
0.4287464628562722,1.169239158475137,-1.0107523887891023,0.671950615516137,-1.0685476429806366,-0.8154132811293174,-0.5033771894719273,-0.4904229316393336,0.0,0.0,-0.0,-1.0685476429806366
-0.1714985851425087,1.6669558272854992,-0.0603434261963645,1.6249367873323255,-1.6376521915751037,-0.7450098502780423,-0.1947371608905996,-0.4198020294832695,0.0,0.0,-0.0,-1.6376521915751037
0.4287464628562722,-1.319344185576675,0.8900655363963734,1.7492393314822634,0.682543275771569,0.874269059301283,-0.4262171823265954,-0.3844915784052375,0.0,-0.0,0.0,0.682543275771569
-1.3719886811400708,-1.319344185576675,-1.0107523887891023,-1.1474242890251172,1.0655944142486142,-0.2756536446028755,0.8855029391440474,2.475654958915356,0.0,-0.0,-0.0,1.0655944142486142
0.4287464628562722,1.169239158475137,1.3652700176927424,0.9619898851993248,0.4636569109275436,0.1937025610722911,-0.3490571751812635,-0.4551124805613016,0.0,2.338478316950274,0.0,0.4636569109275436
-1.3719886811400708,-0.8216275167663127,0.4148610551000044,-0.529640644599927,-1.5829306003640973,-1.402108538223276,-0.0404171465999357,-0.4551124805613016,0.0,-0.0,0.0,-1.5829306003640973
-1.3719886811400708,-0.3239108479559503,-1.4859568700854713,-1.2360934371854062,-0.0288374099715145,2.071127383772958,2.274383067760022,1.945998192744876,0.0,-0.0,-0.0,-0.0288374099715145
-1.3719886811400708,-0.8216275167663127,-1.0107523887891023,-1.255567502435563,1.2844807790926402,0.4283806639098746,1.1169829605800432,2.405034056759292,0.0,-0.0,-0.0,1.2844807790926402
0.4287464628562722,1.6669558272854992,0.4148610551000044,0.1747404389163863,-0.8715499146210136,-0.3695248857379089,-0.5033771894719273,-0.3844915784052375,0.0,0.0,0.0,-0.8715499146210136
1.6292365588538342,1.6669558272854992,-0.5355479074927335,-1.0268508211996776,-1.199879461887052,-1.3317051073720008,-0.5805371966172592,-0.5257333827173656,0.0,0.0,-0.0,-1.199879461887052
0.4287464628562722,-0.3239108479559503,-0.0603434261963645,-0.959313105544878,1.0655944142486142,0.1937025610722911,0.7311829248533835,2.475654958915356,0.0,-0.0,-0.0,1.0655944142486142
0.4287464628562722,0.6715224896647745,1.3652700176927424,-1.0682850025829902,0.3979910014743358,0.6395909564636993,-0.3490571751812635,-0.3491811273272055,0.0,0.0,0.0,0.3979910014743358
-1.3719886811400708,0.1738058208544121,1.3652700176927424,-0.6953773701331772,1.1531489601862246,1.202818403273899,-0.5033771894719273,-0.4198020294832695,0.0,0.0,0.0,1.1531489601862246
0.4287464628562722,0.6715224896647745,0.4148610551000044,-0.1152988307668015,0.8138750946779847,-0.2991214548866338,-0.3490571751812635,-0.4551124805613016,0.0,0.0,0.0,0.8138750946779847
-0.7717436331412898,0.1738058208544121,1.3652700176927424,1.7492393314822634,-0.1273362741513261,-1.0970270045344173,-0.6576972037625912,-0.3844915784052375,0.0,0.0,0.0,-0.1273362741513261
1.6292365588538342,0.6715224896647745,-1.4859568700854713,0.2161746202996989,-1.6595408280595063,-0.1348467829003256,-0.4262171823265954,-0.4198020294832695,0.0,0.0,-0.0,-1.6595408280595063
-0.7717436331412898,-1.319344185576675,-1.0107523887891023,-1.0185639849230153,1.6128103263586786,-0.0409755417652921,0.5768629105627197,2.54627586107142,0.0,-0.0,-0.0,1.6128103263586786
-1.3719886811400708,-0.3239108479559503,1.3652700176927424,1.04485824796595,-1.112324915949442,0.8038656284500079,-0.1947371608905996,-0.3491811273272055,0.0,-0.0,0.0,-1.112324915949442
-0.1714985851425087,1.169239158475137,0.4148610551000044,0.3819113458329491,0.4964898656541472,-0.7450098502780423,-0.0404171465999357,-0.4551124805613016,0.0,0.0,0.0,0.4964898656541472
-0.1714985851425087,1.6669558272854992,-0.0603434261963645,1.6249367873323255,-1.6376521915751037,-0.7450098502780423,-0.1947371608905996,-0.4198020294832695,0.0,3.3339116545709984,-0.0,-1.6376521915751037
1.0289915108550531,0.6715224896647745,1.3652700176927424,1.3348975176491378,0.9233182770999976,-1.6602544513446176,-0.2718971680359315,-0.4198020294832695,0.0,0.0,0.0,0.9233182770999976
-0.1714985851425087,-0.8216275167663127,0.4148610551000044,-0.7368115515164898,0.2557148643257187,1.202818403273899,-0.0404171465999357,-0.4198020294832695,0.0,-0.0,0.0,0.2557148643257187
-1.3719886811400708,-0.3239108479559503,-1.4859568700854713,-1.151153365349615,0.4855455474119462,0.8273334387337662,-0.3490571751812635,-0.5257333827173656,0.0,-0.971732543867851,-1.4859568700854713,0.4855455474119462
1.6292365588538342,-0.3239108479559503,-0.5355479074927335,-0.1152988307668015,-0.4337771849329622,-1.402108538223276,-0.3490571751812635,-0.3844915784052375,0.0,-1.2956433918238013,-0.5355479074927335,-0.4337771849329622
1.6292365588538342,0.6715224896647745,1.3652700176927424,1.2934633362658254,1.142204641944023,-1.5429153999258258,-0.2718971680359315,-0.3491811273272055,0.0,0.0,0.0,1.142204641944023
1.6292365588538342,1.6669558272854992,-0.5355479074927335,-1.0268508211996776,-1.199879461887052,-1.3317051073720008,-0.5805371966172592,-0.5257333827173656,0.0,0.0,-0.0,-1.199879461887052
-1.3719886811400708,-1.319344185576675,-1.0107523887891023,-1.1474242890251172,1.0655944142486142,-0.2756536446028755,0.8855029391440474,2.475654958915356,0.0,-0.0,-0.0,1.0655944142486142
-0.1714985851425087,1.169239158475137,0.4148610551000044,0.3819113458329491,0.4964898656541472,-0.7450098502780423,-0.0404171465999357,-0.4551124805613016,0.0,2.338478316950274,0.0,0.4964898656541472
-0.1714985851425087,-1.319344185576675,1.3652700176927424,-0.8196799142831149,0.8904853223733935,-1.2613016765207257,-0.5033771894719273,-0.4551124805613016,0.0,-0.0,0.0,0.8904853223733935
0.4287464628562722,1.169239158475137,-1.0107523887891023,0.671950615516137,-1.0685476429806366,-0.8154132811293174,-0.5033771894719273,-0.4904229316393336,0.0,0.0,-0.0,-1.0685476429806366
1.6292365588538342,-0.8216275167663127,0.8900655363963734,-1.192587546732928,-0.6198305950503841,-0.3225892651703922,-0.1175771537452677,-0.4904229316393336,0.0,-0.0,0.0,-0.6198305950503841
-1.3719886811400708,-0.3239108479559503,-0.5355479074927335,1.9149760570155137,-1.188935143644851,-0.5807351782917338,-0.1175771537452677,-0.3491811273272055,0.0,-0.0,-0.0,-1.188935143644851
1.0289915108550531,-1.319344185576675,0.4148610551000044,1.3348975176491378,-1.4297101449732792,0.1467669405047744,-0.6576972037625912,-0.4904229316393336,0.0,-0.0,0.0,-1.4297101449732792
-0.7717436331412898,-1.319344185576675,-0.5355479074927335,-1.057926457237162,1.7222535087806916,-0.5103317474404591,1.0398229534347112,2.616896763227484,0.0,-0.0,-0.0,1.7222535087806916
-1.3719886811400708,-0.3239108479559503,1.3652700176927424,1.04485824796595,-1.112324915949442,0.8038656284500079,-0.1947371608905996,-0.3491811273272055,0.0,-0.0,0.0,-1.112324915949442
1.0289915108550531,0.6715224896647745,0.4148610551000044,-0.1152988307668015,1.5362000986632698,-0.0175077314815338,-0.5033771894719273,-0.5257333827173656,0.0,0.0,0.0,1.5362000986632698
-0.1714985851425087,-0.8216275167663127,1.3652700176927424,0.1747404389163863,-0.8824942328632149,0.6395909564636993,-0.1175771537452677,-0.3491811273272055,0.0,-0.0,0.0,-0.8824942328632149
-0.1714985851425087,1.169239158475137,0.4148610551000044,0.3819113458329491,0.4964898656541472,-0.7450098502780423,-0.0404171465999357,-0.4551124805613016,0.0,0.0,0.0,0.4964898656541472
-0.1714985851425087,-0.8216275167663127,0.8900655363963734,0.1747404389163863,0.9342625953421988,-1.6602544513446176,-0.1947371608905996,-0.4904229316393336,0.0,-0.0,0.0,0.9342625953421988
-0.1714985851425087,-1.319344185576675,1.3652700176927424,-0.8196799142831149,0.8904853223733935,-1.2613016765207257,-0.5033771894719273,-0.4551124805613016,0.0,-0.0,0.0,0.8904853223733935
1.6292365588538342,1.169239158475137,-1.4859568700854713,-1.151153365349615,0.4089353197165369,1.367093075260208,-0.4262171823265954,-0.4904229316393336,0.0,0.0,-0.0,0.4089353197165369
1.0289915108550531,1.6669558272854992,-0.0603434261963645,-0.4053381004499893,0.1353273636615047,0.2641059919235662,-0.5033771894719273,-0.4198020294832695,0.0,0.0,-0.0,0.1353273636615047
-0.7717436331412898,0.6715224896647745,0.4148610551000044,-0.3224697376833643,-1.3202669625512666,0.4753162844773914,-0.5805371966172592,-0.5257333827173656,0.0,1.343044979329549,0.0,-1.3202669625512666
1.6292365588538342,0.6715224896647745,-1.4859568700854713,0.2161746202996989,-1.6595408280595063,-0.1348467829003256,-0.4262171823265954,-0.4198020294832695,0.0,0.0,-0.0,-1.6595408280595063
-1.3719886811400708,-0.8216275167663127,-1.4859568700854713,-1.2360934371854062,-0.2477237748155402,1.367093075260208,1.8885830320333623,2.051929545978972,0.0,-0.0,-0.0,-0.2477237748155402
-0.7717436331412898,0.6715224896647745,0.4148610551000044,-0.3224697376833643,-1.3202669625512666,0.4753162844773914,-0.5805371966172592,-0.5257333827173656,0.0,0.0,0.0,-1.3202669625512666
0.4287464628562722,0.6715224896647745,0.4148610551000044,-0.1152988307668015,0.8138750946779847,-0.2991214548866338,-0.3490571751812635,-0.4551124805613016,0.0,0.0,0.0,0.8138750946779847
0.4287464628562722,0.6715224896647745,-1.0107523887891023,1.8321076942488883,-1.4515987814576818,0.7099943873149744,-0.6576972037625912,-0.4904229316393336,0.0,0.0,-0.0,-1.4515987814576818
1.6292365588538342,-0.8216275167663127,1.3652700176927424,0.0918720761497612,1.076538732490815,1.3436252649764495,-0.2718971680359315,-0.3491811273272055,0.0,-0.0,0.0,1.076538732490815
-0.1714985851425087,-0.8216275167663127,0.8900655363963734,0.1747404389163863,0.9342625953421988,-1.6602544513446176,-0.1947371608905996,-0.4904229316393336,0.0,-0.0,0.0,0.9342625953421988
-1.3719886811400708,-0.3239108479559503,-1.4859568700854713,-1.151153365349615,0.4855455474119462,0.8273334387337662,-0.3490571751812635,-0.5257333827173656,0.0,-0.0,-0.0,0.4855455474119462
-0.7717436331412898,0.6715224896647745,0.4148610551000044,-0.3224697376833643,-1.3202669625512666,0.4753162844773914,-0.5805371966172592,-0.5257333827173656,0.0,0.0,0.0,-1.3202669625512666
1.0289915108550531,-1.319344185576675,0.4148610551000044,1.3348975176491378,-1.4297101449732792,0.1467669405047744,-0.6576972037625912,-0.4904229316393336,0.0,-0.0,0.0,-1.4297101449732792
-1.3719886811400708,-0.8216275167663127,-1.4859568700854713,-1.2360934371854062,-0.2477237748155402,1.367093075260208,1.8885830320333623,2.051929545978972,0.0,-3.286510067065251,-1.4859568700854713,-0.2477237748155402
0.4287464628562722,-0.8216275167663127,-0.5355479074927335,0.3404771644496366,-1.3749885537622728,-1.495979779358309,-0.6576972037625912,-0.3491811273272055,0.0,-0.0,-0.0,-1.3749885537622728
0.4287464628562722,0.6715224896647745,-1.0107523887891023,1.8321076942488883,-1.4515987814576818,0.7099943873149744,-0.6576972037625912,-0.4904229316393336,0.0,0.0,-0.0,-1.4515987814576818
0.4287464628562722,0.6715224896647745,1.3652700176927424,-1.0682850025829902,0.3979910014743358,0.6395909564636993,-0.3490571751812635,-0.3491811273272055,0.0,0.0,0.0,0.3979910014743358
0.4287464628562722,1.169239158475137,1.3652700176927424,0.9619898851993248,0.4636569109275436,0.1937025610722911,-0.3490571751812635,-0.4551124805613016,0.0,0.0,0.0,0.4636569109275436
0.4287464628562722,1.169239158475137,1.3652700176927424,0.9619898851993248,0.4636569109275436,0.1937025610722911,-0.3490571751812635,-0.4551124805613016,0.0,0.0,0.0,0.4636569109275436
-0.1714985851425087,1.169239158475137,0.4148610551000044,0.3819113458329491,0.4964898656541472,-0.7450098502780423,-0.0404171465999357,-0.4551124805613016,0.0,0.0,0.0,0.4964898656541472
-1.3719886811400708,-0.3239108479559503,0.4148610551000044,-1.0268508211996776,-0.5322760491127737,-0.4164605063054256,-0.1947371608905996,-0.5257333827173656,0.0,-0.0,0.0,-0.5322760491127737
-0.7717436331412898,-1.319344185576675,-0.5355479074927335,-1.057926457237162,1.7222535087806916,-0.5103317474404591,1.0398229534347112,2.616896763227484,0.0,-0.0,-0.0,1.7222535087806916
-0.7717436331412898,0.1738058208544121,1.3652700176927424,1.7492393314822634,-0.1273362741513261,-1.0970270045344173,-0.6576972037625912,-0.3844915784052375,0.0,0.0,0.0,-0.1273362741513261
1.6292365588538342,-0.8216275167663127,1.3652700176927424,-0.4882064632166145,0.5183785021385499,-0.9092845222643506,-0.0404171465999357,-0.5257333827173656,0.0,-0.0,0.0,0.5183785021385499
0.4287464628562722,-1.319344185576675,0.8900655363963734,1.7492393314822634,0.682543275771569,0.874269059301283,-0.4262171823265954,-0.3844915784052375,0.0,-2.63868837115335,0.0,0.682543275771569
0.4287464628562722,0.6715224896647745,0.4148610551000044,-0.1152988307668015,0.8138750946779847,-0.2991214548866338,-0.3490571751812635,-0.4551124805613016,0.0,0.0,0.0,0.8138750946779847
0.4287464628562722,-1.319344185576675,0.8900655363963734,1.7492393314822634,0.682543275771569,0.874269059301283,-0.4262171823265954,-0.3844915784052375,0.0,-0.0,0.0,0.682543275771569
0.4287464628562722,-0.8216275167663127,-0.5355479074927335,0.3404771644496366,-1.3749885537622728,-1.495979779358309,-0.6576972037625912,-0.3491811273272055,0.0,-0.0,-0.0,-1.3749885537622728
1.0289915108550531,0.6715224896647745,0.4148610551000044,-0.1152988307668015,1.5362000986632698,-0.0175077314815338,-0.5033771894719273,-0.5257333827173656,0.0,0.0,0.0,1.5362000986632698
-0.1714985851425087,-0.8216275167663127,1.3652700176927424,-0.9439824584330526,-1.0247703700118316,1.0854793518551076,-0.6576972037625912,-0.3844915784052375,0.0,-0.0,0.0,-1.0247703700118316
-0.7717436331412898,-1.319344185576675,-0.5355479074927335,-1.057926457237162,1.7222535087806916,-0.5103317474404591,1.0398229534347112,2.616896763227484,0.0,-0.0,-0.0,1.7222535087806916
-1.3719886811400708,-0.3239108479559503,-1.4859568700854713,-1.2360934371854062,-0.0288374099715145,2.071127383772958,2.274383067760022,1.945998192744876,0.0,-0.0,-0.0,-0.0288374099715145
-1.3719886811400708,-0.3239108479559503,-0.5355479074927335,1.9149760570155137,-1.188935143644851,-0.5807351782917338,-0.1175771537452677,-0.3491811273272055,0.0,-0.0,-0.0,-1.188935143644851
-1.3719886811400708,-0.3239108479559503,0.4148610551000044,-1.0268508211996776,-0.5322760491127737,-0.4164605063054256,-0.1947371608905996,-0.5257333827173656,0.0,-0.0,0.0,-0.5322760491127737
0.4287464628562722,0.6715224896647745,0.4148610551000044,-0.1152988307668015,0.8138750946779847,-0.2991214548866338,-0.3490571751812635,-0.4551124805613016,0.0,0.0,0.0,0.8138750946779847
-0.7717436331412898,-1.319344185576675,-1.0107523887891023,-1.0185639849230153,1.6128103263586786,-0.0409755417652921,0.5768629105627197,2.54627586107142,0.0,-0.0,-0.0,1.6128103263586786
1.6292365588538342,1.6669558272854992,-0.5355479074927335,-1.0268508211996776,-1.199879461887052,-1.3317051073720008,-0.5805371966172592,-0.5257333827173656,0.0,3.3339116545709984,-0.0,-1.199879461887052
-1.3719886811400708,-0.3239108479559503,0.4148610551000044,-1.0268508211996776,-0.5322760491127737,-0.4164605063054256,-0.1947371608905996,-0.5257333827173656,0.0,-0.0,0.0,-0.5322760491127737
0.4287464628562722,1.6669558272854992,-1.4859568700854713,0.5062138899828869,-0.7730510504412019,-0.8623489016968339,-0.0404171465999357,-0.3491811273272055,0.0,0.0,-0.0,-0.7730510504412019
1.0289915108550531,1.6669558272854992,-0.0603434261963645,-0.4053381004499893,0.1353273636615047,0.2641059919235662,-0.5033771894719273,-0.4198020294832695,0.0,0.0,-0.0,0.1353273636615047
-1.3719886811400708,-0.8216275167663127,-1.4859568700854713,-1.2360934371854062,-0.2477237748155402,1.367093075260208,1.8885830320333623,2.051929545978972,0.0,-0.0,-0.0,-0.2477237748155402
1.6292365588538342,-0.8216275167663127,1.3652700176927424,-0.4882064632166145,0.5183785021385499,-0.9092845222643506,-0.0404171465999357,-0.5257333827173656,0.0,-0.0,0.0,0.5183785021385499
-0.1714985851425087,1.169239158475137,0.4148610551000044,1.1277266107325752,0.8138750946779847,0.5926553358961827,-0.1947371608905996,-0.3491811273272055,0.0,2.338478316950274,0.0,0.8138750946779847
-0.1714985851425087,-1.319344185576675,-0.5355479074927335,-1.192587546732928,-0.0835590011825209,1.202818403273899,-0.1947371608905996,-0.3844915784052375,0.0,-2.63868837115335,-0.0,-0.0835590011825209
0.4287464628562722,1.169239158475137,-1.0107523887891023,0.671950615516137,-1.0685476429806366,-0.8154132811293174,-0.5033771894719273,-0.4904229316393336,0.0,0.0,-0.0,-1.0685476429806366
-0.1714985851425087,-1.319344185576675,1.3652700176927424,-0.8196799142831149,0.8904853223733935,-1.2613016765207257,-0.5033771894719273,-0.4551124805613016,0.0,-0.0,0.0,0.8904853223733935
-0.1714985851425087,-0.8216275167663127,0.8900655363963734,0.1747404389163863,0.9342625953421988,-1.6602544513446176,-0.1947371608905996,-0.4904229316393336,0.0,-0.0,0.0,0.9342625953421988
0.4287464628562722,-0.8216275167663127,-0.5355479074927335,0.3404771644496366,-1.3749885537622728,-1.495979779358309,-0.6576972037625912,-0.3491811273272055,0.0,-0.0,-0.0,-1.3749885537622728
1.0289915108550531,0.1738058208544121,-1.4859568700854713,-0.9854166398163652,0.6606546392871665,-0.7450098502780423,-0.6576972037625912,-0.3491811273272055,0.0,0.0,-0.0,0.6606546392871665
-1.3719886811400708,-0.3239108479559503,1.3652700176927424,1.04485824796595,-1.112324915949442,0.8038656284500079,-0.1947371608905996,-0.3491811273272055,0.0,-0.0,0.0,-1.112324915949442
1.0289915108550531,0.6715224896647745,0.4148610551000044,-0.1152988307668015,1.5362000986632698,-0.0175077314815338,-0.5033771894719273,-0.5257333827173656,0.0,0.0,0.0,1.5362000986632698
1.6292365588538342,0.6715224896647745,1.3652700176927424,1.2934633362658254,1.142204641944023,-1.5429153999258258,-0.2718971680359315,-0.3491811273272055,0.0,0.0,0.0,1.142204641944023
0.4287464628562722,-0.8216275167663127,-1.4859568700854713,1.0034240665826375,0.4089353197165369,1.202818403273899,-0.5805371966172592,-0.5257333827173656,0.0,-0.0,-0.0,0.4089353197165369
1.0289915108550531,0.1738058208544121,-1.4859568700854713,-0.9854166398163652,0.6606546392871665,-0.7450098502780423,-0.6576972037625912,-0.3491811273272055,0.0,0.0,-0.0,0.6606546392871665
