MATERIAL_ID,STRENGTH,WEIGHT_CAPACITY,BIODEGRADABILITY_SCORE,Co2_EMISSION_SCORE,RECYCLABILITY_PERCENTAGE,MATERIAL_TYPE_Aluminum (Recycled),MATERIAL_TYPE_Bamboo Composite,MATERIAL_TYPE_Bioplastic-PHB,MATERIAL_TYPE_Bioplastic-PLA,MATERIAL_TYPE_Compostable Starch Polymer,MATERIAL_TYPE_Glass (Lightweight),MATERIAL_TYPE_Hemp Fiber,MATERIAL_TYPE_Kenaf Fiber,MATERIAL_TYPE_Mushroom Mycelium Material,MATERIAL_TYPE_Palm Leaf,MATERIAL_TYPE_Recycled Cardboard,MATERIAL_TYPE_Recycled HDPE,MATERIAL_TYPE_Recycled PET,MATERIAL_TYPE_Recycled Paperboard,MATERIAL_TYPE_Seaweed-Based Film,MATERIAL_TYPE_Sugarcane Bagasse Fiber,INDUSTRY_CATEGORY_Cosmetics,INDUSTRY_CATEGORY_Electronics,INDUSTRY_CATEGORY_Food & Beverage,INDUSTRY_CATEGORY_Logistics,INDUSTRY_CATEGORY_Pharmaceutical,INDUSTRY_CATEGORY_Retail,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability
4.967935871743487,17.29113924050633,31.724137931034484,69.30999999999999,38.62,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,62.38000000000001,1.5348962480099577,28.00945569620253
5.166332665330661,36.08860759493671,76.10344827586206,42.58,63.37,90.1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,37.63,1.4638640841621005,54.23944303797468
5.364729458917836,17.29113924050633,91.46551724137932,15.85,24.76,13.87,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,76.24,1.1779399966067747,15.83245569620253
5.563126252505009,66.16455696202532,65.86206896551724,100.0,47.53,86.14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,53.470000000000006,1.99567489412515,82.30782278481013
5.761523046092185,96.24050632911391,67.56896551724138,87.13,19.81,94.06,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,81.19000000000001,2.4165380564049572,92.85320253164556
5.959919839679359,16.037974683544306,74.39655172413794,51.49,63.37,65.35000000000001,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,37.63,1.2045398798603424,41.46718987341772
6.158316633266533,71.17721518987342,69.27586206896552,52.48,72.28,77.23,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,28.720000000000002,2.018589558912547,67.38388607594936
6.356713426853707,73.68354430379748,7.827586206896552,63.37,99.01,75.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.98999999999999,10.426952541435357,71.05941772151898
6.5551102204408815,62.40506329113924,81.22413793103448,52.48,38.62,68.32000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,62.38000000000001,1.7587552141106702,61.2020253164557
6.753507014028056,93.73417721518987,74.39655172413794,64.36,52.48,13.87,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,48.519999999999996,2.251693411556223,60.962670886075955
6.95190380761523,44.86075949367088,33.43103448275862,14.86,11.89,26.74,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,89.11,2.333876536440673,30.424303797468347
7.150300601202405,34.835443037974684,67.56896551724138,86.14,76.24,2.98,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,24.76000000000001,1.5053242564996,40.670177215189874
7.348697394789578,61.151898734177216,40.25862068965517,5.95,81.19000000000001,86.14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,19.809999999999985,2.5114383919392345,52.08775949367089
7.547094188376753,51.12658227848102,94.8793103448276,22.78,49.51,19.81,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,51.49,1.528692007844839,33.22763291139241
7.745490981963928,48.62025316455696,88.05172413793103,1.99,81.19000000000001,2.98,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,19.809999999999985,1.542046928658398,20.939101265822785
7.943887775551103,76.18987341772153,11.241379310344827,84.16,8.92,33.67,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,92.08,7.784193777348517,65.8249493670886
8.142284569138276,22.303797468354432,82.93103448275862,18.82,39.61,76.24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,61.39,1.2580527895722575,37.43951898734177
8.340681362725451,81.20253164556962,69.27586206896552,51.49,57.42999999999999,63.37,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,43.57000000000001,2.163693606337148,66.93901265822785
8.539078156312627,38.59493670886077,35.13793103448276,14.86,77.23,62.38,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,23.77,2.0897175824158047,38.60997468354431
8.737474949899799,48.62025316455696,7.827586206896552,83.17,51.49,14.86,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,49.51,7.216445952865266,48.857101265822784
8.935871743486974,96.24050632911391,38.55172413793103,52.48,44.56,34.660000000000004,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,56.440000000000005,3.4914832190183454,64.63820253164556
9.134268537074147,33.58227848101266,62.44827586206897,73.27,65.35000000000001,72.28,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,35.649999999999984,1.5275914340317778,57.09791139240507
9.332665330661325,46.11392405063291,52.20689655172414,75.25,32.68,91.09,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,68.32,1.87404857618429,68.34756962025317
9.531062124248498,100.0,94.8793103448276,54.46,36.64,56.440000000000005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,64.36,2.0451851599460182,73.27000000000001
9.729458917835672,23.55696202531645,89.75862068965517,33.67,48.52,32.68,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,52.480000000000004,1.251539351342,29.32778481012658
9.927855711422849,33.58227848101266,35.13793103448276,37.63,33.67,49.51,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,67.33,1.946678314904635,39.57491139240506
10.12625250501002,83.70886075949367,21.48275862068965,100.0,27.73,97.03,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,73.27,4.895399452327464,92.59254430379747
10.324649298597194,96.24050632911391,11.241379310344827,98.02,85.14999999999999,40.6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,15.850000000000014,9.572623283801352,80.08220253164556
10.52304609218437,52.37974683544304,89.75862068965517,33.67,46.54,77.23,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,54.46,1.573515088060909,54.221898734177216
10.721442885771545,3.5063291139240507,4.413793103448276,74.26,2.98,77.23,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,98.02,1.7849208604506654,46.84953164556963
10.919839679358718,89.9746835443038,35.13793103448276,15.85,25.75,68.32000000000001,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,75.25,3.5558700744052896,61.240873417721524
11.118236472945892,51.12658227848102,21.48275862068965,58.42,65.35000000000001,7.930000000000001,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35.649999999999984,3.3746601726778764,40.355632911392405
11.316633266533064,82.45569620253166,70.98275862068965,96.04,93.07,47.53,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7.930000000000006,2.1531332957845386,76.05327848101267
11.51503006012024,34.835443037974684,84.63793103448276,61.39,89.11,83.17,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11.889999999999999,1.4010734074671503,57.30217721518987
11.713426853707414,73.68354430379748,16.362068965517242,20.8,84.16,65.35000000000001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,16.840000000000003,5.503781384983623,55.31841772151899
11.91182364729459,31.075949367088608,19.77586206896552,11.89,85.14999999999999,40.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,15.850000000000014,2.564010567776262,28.17737974683544
12.110220440881765,13.531645569620254,36.8448275862069,78.22,13.87,32.68,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,87.13,1.3566329700799673,38.6826582278481
12.308617234468938,57.39240506329114,67.56896551724138,3.97,64.36,34.660000000000004,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,36.64,1.8400558564648333,34.54596202531646
12.507014028056112,8.518987341772153,76.10344827586206,18.82,57.42999999999999,72.28,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,43.57000000000001,1.1006272980056688,30.737594936708863
12.705410821643286,67.41772151898735,72.6896551724138,22.78,64.36,61.39,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,36.64,1.9183486823788205,52.21808860759494
12.90380761523046,83.70886075949367,40.25862068965517,79.21000000000001,34.660000000000004,18.82,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,66.33999999999999,3.0732427290242583,62.89254430379748
13.102204408817634,6.012658227848101,59.03448275862068,7.930000000000001,2.98,54.46,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,98.02,1.0905105976209148,21.122063291139245
13.30060120240481,12.278481012658228,28.310344827586206,87.13,16.84,18.82,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,84.16,1.4232608704820842,36.69639240506329
13.498997995991983,37.34177215189874,21.48275862068965,72.28,88.12,84.16,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.879999999999999,2.7312704774415124,61.8687088607595
13.697394789579157,82.45569620253166,77.8103448275862,10.9,18.82,16.84,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,82.18,2.050930915282027,41.304278481012666
13.895791583166332,74.9367088607595,4.413793103448276,73.27,71.28999999999999,59.41,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,29.710000000000004,18.0117726748654,69.77868354430379
14.094188376753506,49.87341772151899,40.25862068965517,18.82,43.57,42.58,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,57.43000000000001,2.2305362233967228,38.369367088607596
14.29258517034068,69.9240506329114,26.60344827586207,79.21000000000001,79.21000000000001,60.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,21.789999999999996,3.623820655065979,69.85262025316456
14.490981963927856,87.46835443037975,93.17241379310344,60.4,13.87,37.63,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,87.13,1.9296851395583021,64.3963417721519
14.68937875751503,74.9367088607595,36.8448275862069,73.27,42.58,30.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,58.42000000000001,3.027689047645828,61.1656835443038
14.887775551102203,36.08860759493671,79.51724137931035,88.12,61.39,80.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,39.61,1.4434511679689968,64.93144303797467
15.08617234468938,54.88607594936709,6.120689655172414,58.42,33.67,2.98,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,67.33,9.979742218833586,40.37443037974684
15.284569138276554,37.34177215189874,31.724137931034484,99.01,57.42999999999999,89.11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,43.57000000000001,2.168622392129548,71.3727088607595
15.482965931863728,89.9746835443038,65.86206896551724,71.28999999999999,19.81,29.71,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,81.19000000000001,2.358159618608155,66.28987341772152
15.681362725450905,59.89873417721518,1.0,25.75,50.5,84.16,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,50.5,61.04773248672758,56.932493670886075
15.879759519038076,29.82278481012658,16.362068965517242,91.09,31.69,36.64,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,69.30999999999999,2.8159545624426334,50.24811392405063
16.078156312625254,14.784810126582276,60.741379310344826,75.25,4.96,31.69,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,96.03999999999999,1.2324462671352796,37.99592405063291
16.276553106212425,24.81012658227848,93.17241379310344,7.930000000000001,89.11,68.32000000000001,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,11.889999999999999,1.2553836213419773,32.799050632911396
16.474949899799597,38.59493670886077,24.89655172413793,88.12,31.69,19.81,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,69.30999999999999,2.5427577927246694,47.81697468354431
16.673346693386772,39.848101265822784,50.5,34.660000000000004,9.91,68.32000000000001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,91.09,1.779575346811762,46.83324050632912
16.871743486973948,88.72151898734177,21.48275862068965,43.57,22.78,59.41,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,78.22,5.129359341504323,66.3826075949367
17.070140280561123,28.569620253164555,91.46551724137932,8.92,37.63,78.22,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,63.36999999999999,1.3015793128495665,37.56984810126582
17.268537074148295,17.29113924050633,7.827586206896552,49.51,44.56,56.440000000000005,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,56.440000000000005,3.203312717152656,38.70145569620253
17.46693386773547,1.0,81.22413793103448,17.830000000000002,89.11,76.24,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.889999999999999,1.0007320999705394,28.620999999999995
17.665330661322646,13.531645569620254,81.22413793103448,92.08,32.68,80.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,68.32,1.155430694693015,57.096658227848096
17.86372745490982,7.265822784810127,7.827586206896552,38.62,22.78,15.85,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,78.22,1.9191100817246203,19.24732911392405
18.062124248497,29.82278481012658,18.06896551724138,80.2,51.49,81.19000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,49.51,2.6433122602768018,60.34611392405064
18.260521042084168,47.36708860759494,21.48275862068965,46.54,18.82,74.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,82.18,3.199190255795232,55.18683544303798
18.458917835671343,54.88607594936709,19.77586206896552,66.34,2.98,52.48,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,98.02,3.771239511568689,57.60043037974684
18.65731462925852,56.13924050632911,4.413793103448276,20.8,93.07,11.89,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.930000000000006,13.74154851317731,32.26269620253164
18.85571142284569,18.54430379746836,18.06896551724138,86.14,80.2,99.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,20.799999999999997,2.017447237816001,62.962721518987344
19.054108216432866,88.72151898734177,16.362068965517242,69.30999999999999,17.830000000000002,14.86,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,83.17,6.425322009854818,60.7396075949367
19.25250501002004,72.43037974683544,52.20689655172414,12.88,73.27,78.22,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,27.73,2.379480761447218,56.302151898734174
19.450901803607213,39.848101265822784,88.05172413793103,3.97,16.84,18.82,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,84.16,1.4421547108586483,22.776240506329113
19.649298597194388,2.2531645569620253,30.01724137931034,78.22,96.04,92.08,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4.959999999999992,1.0636511534862956,51.99126582278481
19.847695390781563,72.43037974683544,86.34482758620689,77.23,41.59,52.48,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,59.41,1.8294878110098411,67.88515189873418
20.04609218436874,19.797468354430386,50.5,98.02,68.32000000000001,74.26,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,32.67999999999999,1.3814681024123283,59.602987341772156
20.24448897795591,56.13924050632911,30.01724137931034,76.24,56.440000000000005,17.830000000000002,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,44.559999999999995,2.863637240249215,50.676696202531645
20.44288577154309,54.88607594936709,70.98275862068965,21.79,43.57,2.98,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,57.43000000000001,1.763692641770775,29.385430379746836
20.64128256513026,28.569620253164555,7.827586206896552,92.08,41.59,12.88,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,59.41,4.648040682009196,42.91584810126582
20.83967935871744,24.81012658227848,6.120689655172414,78.22,85.14999999999999,31.69,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,15.850000000000014,5.052745240978885,42.89705063291139
21.03807615230461,78.69620253164557,67.56896551724138,11.89,62.38,46.54,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,38.62,2.156191256431998,49.007481012658225
21.236472945891784,73.68354430379748,28.310344827586206,36.64,65.35000000000001,51.49,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,35.649999999999984,3.5980762228208216,55.912417721518985
21.43486973947896,4.759493670886076,47.08620689655172,11.89,1.0,2.98,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,100.0,1.08973902029891,6.364797468354431
21.63326653306613,18.54430379746836,65.86206896551724,10.9,82.17999999999999,75.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,18.820000000000004,1.2707054451591404,33.26272151898735
21.831663326653302,98.74683544303798,24.89655172413793,80.2,53.470000000000006,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,47.529999999999994,4.965312006921582,63.8587341772152
22.03006012024048,72.43037974683544,21.48275862068965,65.35000000000001,76.24,64.36,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,24.76000000000001,4.36898970167953,67.88515189873418
22.228456913827653,87.46835443037975,14.655172413793103,75.25,28.72,53.470000000000006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,72.28,6.972825514973217,73.60334177215191
22.42685370741483,44.86075949367088,65.86206896551724,13.87,76.24,79.21000000000001,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,24.76000000000001,1.6713464564298297,45.86830379746836
22.625250501002004,26.06329113924051,62.44827586206897,49.51,56.440000000000005,26.74,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,44.559999999999995,1.406865027012471,33.300316455696205
22.82364729458918,59.89873417721518,41.96551724137931,15.85,6.94,35.65,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,94.05999999999999,2.419548274706452,39.40949367088608
23.022044088176354,82.45569620253166,77.8103448275862,63.37,3.97,74.26,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,97.03,2.050930915282027,74.27127848101266
23.22044088176353,13.531645569620254,72.6896551724138,24.76,82.17999999999999,90.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,18.820000000000004,1.1750432178765151,39.8706582278481
23.4188376753507,33.58227848101266,38.55172413793103,41.59,61.39,75.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,39.61,1.8618207194521192,48.48491139240507
23.61723446893788,52.37974683544304,40.25862068965517,31.69,10.9,85.14999999999999,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,90.10000000000001,2.2929589275172813,56.00389873417722
23.81563126252505,33.58227848101266,52.20689655172414,31.69,42.58,55.45,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,58.42000000000001,1.6333665832019435,39.57491139240506
24.014028056112224,52.37974683544304,26.60344827586207,22.78,77.23,94.06,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,23.77,2.962576918292158,56.00389873417723
24.2124248496994,18.54430379746836,23.189655172413797,36.64,39.61,27.73,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,61.39,1.7902124872915328,26.728721518987342
24.41082164328657,79.9493670886076,59.03448275862068,14.86,19.81,43.57,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,81.19000000000001,2.346302639254577,49.50874683544304
24.609218436873743,37.34177215189874,81.22413793103448,22.78,95.05,10.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5.950000000000005,1.449358024665719,25.040708860759494
24.80761523046092,16.037974683544306,28.310344827586206,19.81,7.930000000000001,55.45,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,93.07,1.5564128308293539,28.993189873417727
25.006012024048097,71.17721518987342,31.724137931034484,55.45,12.88,56.440000000000005,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,88.12,3.2380352603313565,62.03788607594937
