Product_ID,Product_Name,Category,Avg_Weight_g,Fragility_Score,Dimension_L_cm,Dimension_W_cm,Dimension_H_cm
0.6482412060301508,Product_130,Cosmetics,0.5148139819252555,0.24489795918367346,0.8633707865168538,0.14974851394604483,0.2552195824334053
0.3266331658291457,Product_066,Apparel,0.5473724156347947,0.7448979591836735,0.3680898876404495,0.138774577046182,0.5593952483801297
0.9396984924623115,Product_188,Apparel,0.5601132833911932,0.17346938775510204,0.11932584269662921,0.3939186099679927,0.4337652987760979
0.9246231155778895,Product_185,Electronics,0.2572137345570563,0.7448979591836735,0.6294382022471909,0.16826703246456332,0.7293016558675306
0.8944723618090452,Product_179,Cosmetics,0.9488889513556059,0.8163265306122449,0.4867415730337078,0.7222222222222223,0.49568034557235424
0.8743718592964824,Product_175,Apparel,0.6517941221942685,0.06122448979591838,0.861123595505618,0.8017832647462277,0.02663786897048237
0.135678391959799,Product_028,Apparel,0.5183698997877694,0.3877551020408163,0.8867415730337079,0.7505715592135347,0.34485241180705545
0.5577889447236181,Product_112,Electronics,0.158652967715639,0.07142857142857144,0.41191011235955055,0.5941929583904892,0.26565874730021594
0.3869346733668342,Product_078,Furniture,0.06981826870370633,0.653061224489796,0.5489887640449438,0.39071787837219935,0.6594672426205903
0.457286432160804,Product_092,Books,0.7211556030302605,0.030612244897959186,0.6161797752808987,0.4190672153635117,0.8578113750899928
0.7085427135678392,Product_142,Electronics,0.2509311444995713,0.4693877551020408,0.6020224719101124,0.2914951989026063,0.5539956803455723
0.5025125628140703,Product_101,Apparel,0.02639531124822555,0.04081632653061225,0.6950561797752809,0.5294924554183813,0.20482361411087113
0.6080402010050251,Product_122,Toys,0.9074758605180677,0.7142857142857143,0.37415730337078656,0.16803840877914955,0.4866810655147588
0.8793969849246231,Product_176,Cosmetics,0.17204739349815176,0.3163265306122449,0.9492134831460673,0.13580246913580246,0.25953923686105107
0.7788944723618091,Product_156,Books,0.24102236152300102,0.6428571428571429,0.39707865168539325,0.7983539094650205,0.38156947444204464
0.949748743718593,Product_190,Toys,0.24081856385894393,0.8163265306122449,0.1426966292134831,0.956104252400549,0.8207343412526998
0.6432160804020101,Product_129,Toys,0.0014546936710284064,0.4183673469387755,0.04606741573033707,0.18884316415180613,0.6339092872570194
0.6934673366834171,Product_139,Books,0.36490323124710117,0.4693877551020408,0.4444943820224718,0.4332418838591679,0.11411087113030956
0.7336683417085427,Product_147,Toys,0.615511110486444,0.6428571428571429,0.1038202247191011,0.37654320987654327,0.1331893448524118
0.18592964824120603,Product_038,Books,0.09389450308507499,0.010204081632653062,0.8199999999999998,0.230909922267947,0.36069114470842334
0.3316582914572864,Product_067,Books,0.13797101856666996,0.7040816326530612,0.2779775280898876,0.23456790123456794,0.1519078473722102
0.9095477386934673,Product_182,Furniture,0.11000154605124457,0.7040816326530612,0.9799999999999999,0.5397805212620028,0.7724982001439885
0.4472361809045226,Product_090,Furniture,0.47555130781880284,0.5918367346938775,0.8892134831460675,0.17398262459990854,0.24046076313894887
0.11557788944723618,Product_024,Apparel,0.3676861234873295,0.3673469387755102,0.48898876404494374,0.4798811156835849,0.3966882649388049
0.8090452261306532,Product_162,Toys,0.6386807966380413,0.6428571428571429,0.20426966292134832,0.3022405121170554,0.6033117350611952
0.4522613065326633,Product_091,Furniture,0.11623494356912958,0.02040816326530612,0.44966292134831454,0.31458619112940106,0.7231821454283657
0.24623115577889446,Product_050,Food,0.18273622960266486,0.8571428571428571,0.07348314606741571,0.49428440786465483,0.5953923686105113
0.17085427135678394,Product_035,Food,0.9783412275646883,0.19387755102040816,0.0739325842696629,0.09167809785093736,0.49748020158387324
0.4974874371859296,Product_100,Books,0.1043092664689595,0.0816326530612245,0.9862921348314607,0.47645176040237774,0.08135349172066235
0.9798994974874372,Product_196,Apparel,0.3502087169180172,0.9387755102040817,0.468314606741573,0.8788294467306814,0.08747300215982722
0.04020100502512563,Product_009,Electronics,0.606902416056445,0.0,0.9044943820224719,0.49931412894375854,0.4496040316774657
0.5276381909547738,Product_106,Cosmetics,0.24839421495734307,0.9897959183673469,0.15348314606741573,1.0,0.8948884089272858
0.914572864321608,Product_183,Furniture,0.936625953983893,0.6326530612244898,0.4871910112359551,0.24051211705532693,0.10259179265658748
0.964824120603015,Product_193,Books,0.9118891340707529,0.3673469387755102,0.1728089887640449,0.5018289894833106,0.2696184305255579
0.37185929648241206,Product_075,Toys,0.714648132791747,0.5102040816326531,0.5226966292134831,0.4037494284407865,0.020878329733621317
0.6381909547738693,Product_128,Glassware,0.8714458390139005,0.6122448979591837,0.26539325842696626,0.7997256515775035,0.5413966882649389
0.025125628140703515,Product_006,Food,0.15332611842752533,0.0,0.8946067415730335,0.45564700502972105,0.7375809935205184
0.6180904522613065,Product_124,Cosmetics,0.10651590324530213,0.2755102040816327,0.8406741573033707,0.7439414723365341,0.8016558675305975
0.20100502512562815,Product_041,Books,0.11872970807741501,0.9489795918367346,0.0748314606741573,0.0020576131687242982,0.008639308855291586
0.2814070351758794,Product_057,Food,0.0845408930554189,0.9489795918367346,0.00044943820224718767,0.27343392775491543,0.032037437005039596
0.36683417085427134,Product_074,Glassware,0.8253172918804201,0.9183673469387755,0.8901123595505617,0.5210333790580706,0.4071274298056155
0.2663316582914573,Product_054,Food,0.9061898269828108,0.3163265306122449,0.9056179775280898,0.7482853223593964,0.9006479481641468
0.4723618090452261,Product_095,Books,0.7799758253805396,0.12244897959183675,0.4579775280898877,0.09967992684042068,0.6688264938804896
0.09547738693467338,Product_020,Books,0.2911284768584239,0.8571428571428571,0.7498876404494381,0.7512574302697761,0.3333333333333333
0.8391959798994975,Product_168,Food,0.18442985846603607,0.9183673469387755,0.4314606741573034,0.8834019204389576,0.29481641468682507
0.507537688442211,Product_102,Glassware,0.642869190009698,0.5306122448979592,0.5310112359550562,0.034750800182898944,0.02195824334053277
0.9698492462311558,Product_194,Food,0.6394959872942698,0.7857142857142857,0.3386516853932584,0.6106538637402836,0.5903527717782578
0.2562814070351759,Product_052,Furniture,0.7842204387974533,0.3877551020408163,0.5537078651685392,0.5340649291266577,0.7512598992080634
0.3517587939698492,Product_071,Cosmetics,0.7812759139271108,0.8163265306122449,0.001348314606741563,0.1598079561042524,0.37149028077753776
0.592964824120603,Product_119,Furniture,0.903877777621611,0.15306122448979592,0.9874157303370786,0.10928212162780065,0.7649388048956084
0.38190954773869346,Product_077,Electronics,0.7802850356294537,0.8061224489795918,0.06359550561797753,0.09670781893004113,0.7170626349892009
0.8241206030150754,Product_165,Furniture,0.08637507203193298,0.9489795918367346,0.3435955056179776,0.016003657978966607,0.28617710583153344
0.05025125628140704,Product_011,Electronics,0.015348072355198243,0.5510204081632654,0.3119101123595506,0.021947873799725653,0.9881209503239741
0.5226130653266331,Product_105,Books,0.9191696299315522,0.7346938775510204,0.6813483146067416,0.04663923182441701,0.42008639308855295
0.6783919597989949,Product_136,Toys,0.3237079930849345,0.030612244897959186,0.9442696629213482,0.8838591678097851,0.2696184305255579
0.3115577889447236,Product_063,Glassware,0.8388452402704185,0.1326530612244898,0.7433707865168538,0.6047096479195244,0.5237580993520519
0.27638190954773867,Product_056,Electronics,0.933751704170122,0.5612244897959184,0.4871910112359551,0.11271147690900779,0.18754499640028793
0.8492462311557789,Product_170,Apparel,0.5964806251669033,0.06122448979591838,0.341123595505618,0.8264746227709192,0.4751619870410367
0.34673366834170855,Product_070,Food,1.0,0.2857142857142857,0.9631460674157303,0.27480566986739824,0.9488840892728581
0.21105527638190955,Product_043,Cosmetics,0.029410111175139496,0.9183673469387755,0.36741573033707864,0.19913122999542754,0.1749460043196544
0.3015075376884422,Product_061,Apparel,0.39042713179384114,0.6224489795918368,0.10786516853932582,0.3477366255144033,0.7768178545716343
0.8442211055276382,Product_169,Furniture,0.03591758141365304,0.19387755102040816,0.9033707865168538,0.33333333333333337,0.5662347012239021
0.8341708542713567,Product_167,Electronics,0.3212413385992776,0.9693877551020408,0.3856179775280898,0.7658893461362599,0.7199424046076314
0.9447236180904522,Product_189,Books,0.5340763749314819,0.7551020408163266,0.11842696629213481,0.4567901234567901,0.24370050395968323
0.9597989949748743,Product_192,Glassware,0.908621343940182,0.4081632653061224,0.6370786516853932,0.5845907636031094,0.6954643628509719
0.4371859296482412,Product_088,Glassware,0.6440357559487836,0.5408163265306123,0.27303370786516856,0.2695473251028807,0.23542116630669546
0.6231155778894473,Product_125,Glassware,0.22663705744283122,0.9591836734693877,0.836629213483146,0.5724737082761775,0.42404607631389485
0.8894472361809045,Product_178,Toys,0.3884524027041842,0.010204081632653062,0.9260674157303371,0.7245084590763604,0.04715622750179986
0.3618090452261306,Product_073,Food,0.0,0.8775510204081632,0.032584269662921356,0.06401463191586648,0.6443484521238302
0.864321608040201,Product_173,Books,0.5161843455283982,0.0816326530612245,0.38988764044943813,0.11271147690900779,0.7336213102951765
0.5477386934673367,Product_110,Apparel,0.07281198611364884,0.2653061224489796,0.7229213483146066,0.6826703246456334,0.3779697624190065
0.26130653266331655,Product_053,Furniture,0.9517069811241199,0.8571428571428571,0.41797752808988764,0.5852766346593508,0.20698344132469398
0.6331658291457286,Product_127,Food,0.8279174689735626,0.5510204081632654,0.4085393258426966,0.12528577960676723,0.2660187185025198
0.23618090452261306,Product_048,Cosmetics,0.5243151695737116,0.9795918367346939,0.7507865168539325,0.6801554641060814,1.0
0.9547738693467337,Product_191,Cosmetics,0.08924229434004693,1.0000000000000002,0.12943820224719102,0.1392318244170096,0.8009359251259899
0.9296482412060302,Product_186,Glassware,0.6668892043458096,0.8061224489795918,0.23191011235955059,0.9160951074531323,0.49460043196544273
0.6683417085427136,Product_134,Glassware,0.33839547990836133,0.11224489795918367,0.5505617977528089,0.5196616369455875,0.5251979841612671
0.6984924623115578,Product_140,Cosmetics,0.9846027351052018,0.09183673469387756,0.11955056179775281,0.36922725194330136,0.576313894888409
0.3366834170854271,Product_068,Books,0.8118033985017359,0.7040816326530612,0.8674157303370786,0.14677640603566533,0.17854571634269256
0.5678391959798995,Product_114,Electronics,0.8178329983555638,0.9693877551020408,0.8647191011235954,0.4051211705532694,0.4078473722102232
0.14572864321608042,Product_030,Cosmetics,0.041701218569480954,0.6326530612244898,0.10741573033707863,0.24119798811156834,0.451043916486681
0.7487437185929648,Product_150,Furniture,0.2783103065397968,0.6326530612244898,0.7698876404494381,0.6236854138088708,0.597552195824334
0.8040201005025126,Product_161,Apparel,0.36914081715835784,0.3877551020408163,0.7008988764044943,0.13763145861911297,0.07883369330453564
0.7839195979899497,Product_157,Electronics,0.6792716693136938,0.02040816326530612,0.1244943820224719,0.6193415637860082,0.5183585313174947
0.010050251256281405,Product_003,Toys,0.7402633909120299,0.15306122448979592,0.4999999999999999,0.1636945587562872,0.576313894888409
0.2412060301507538,Product_049,Food,0.5514624239272513,0.9693877551020408,0.36943820224719104,0.7933241883859168,0.5014398848092152
0.4673366834170854,Product_094,Glassware,0.5663045158751353,0.35714285714285715,0.17932584269662924,0.230909922267947,0.3956083513318934
0.32160804020100503,Product_065,Furniture,0.28064343841796796,0.8877551020408163,0.9620224719101121,0.08619112940100596,0.3992080633549316
0.020100502512562814,Product_005,Furniture,0.15335422845015392,0.6122448979591837,0.3125842696629213,0.1056241426611797,0.42296616270698345
0.41708542713567837,Product_084,Toys,0.05913646010485039,0.0816326530612245,0.6235955056179775,0.6694101508916326,0.10043196544276457
0.8140703517587939,Product_163,Furniture,0.6399316926450126,0.45918367346938777,0.1269662921348315,0.2370827617741198,0.24262059035277173
0.9045226130653267,Product_181,Books,0.34191626024258953,0.11224489795918367,0.45325842696629215,0.6954732510288066,0.33225341972642186
0.6030150753768844,Product_121,Food,0.8171443028011638,0.5510204081632654,0.5898876404494381,0.9469593049839964,0.8707703383729302
0.8190954773869347,Product_164,Electronics,0.540316799955024,0.5510204081632654,0.003595505617977529,0.7469135802469136,0.3876889848812095
0.9899497487437185,Product_198,Apparel,0.9085159313553248,0.42857142857142855,0.16314606741573032,0.5628715134887974,0.1331893448524118
0.1407035175879397,Product_029,Toys,0.5980337039171317,0.8979591836734694,0.3438202247191011,0.01920438957475995,0.7386609071274298
0.22613065326633167,Product_046,Glassware,0.6694753264276379,0.9387755102040817,0.9469662921348315,0.8975765889346137,0.41324694024478037
0.7989949748743719,Product_160,Apparel,0.736412317811916,0.5816326530612245,0.6161797752808987,0.7928669410150893,0.7390208783297336
0.6130653266331658,Product_123,Food,0.3184162813251065,0.663265306122449,0.9698876404494382,0.049839963420210354,0.8970482361411087
0.4773869346733668,Product_096,Electronics,0.4975403730200003,0.5204081632653061,0.3462921348314606,0.6097393689986281,0.20194384449244057
0.08542713567839197,Product_018,Cosmetics,0.5290938734205681,0.7551020408163266,0.3213483146067415,0.2663465935070874,0.3974082073434125
0.06030150753768845,Product_013,Electronics,0.8426190108083037,0.653061224489796,0.9503370786516853,0.6275720164609053,0.12095032397408208
0.1658291457286432,Product_034,Glassware,0.9612714163234903,0.4897959183673469,0.09123595505617979,0.5290352080475538,0.17314614830813535
0.271356783919598,Product_055,Books,0.6036205709145597,0.163265306122449,0.10134831460674157,0.42546867855509835,0.20194384449244057
0.6281407035175879,Product_126,Furniture,0.42959142082109375,0.7448979591836735,0.46292134831460674,0.8475080018289896,0.017998560115190784
0.7638190954773869,Product_153,Books,0.14201886182518378,0.663265306122449,0.547191011235955,0.6273433927754917,0.1720662347012239
0.8994974874371859,Product_180,Food,0.13450645827769891,0.2755102040816327,0.25011235955056177,0.6410608139003202,0.5968322534197265
0.7035175879396984,Product_141,Cosmetics,0.9750945199510885,0.4897959183673469,0.9537078651685392,0.4574759945130316,0.271418286537077
0.4623115577889447,Product_093,Glassware,0.7696032270305979,0.8265306122448979,0.26943820224719106,0.5036579789666209,0.8322534197264219
0.01507537688442211,Product_004,Food,0.6043935965368452,0.9081632653061225,0.8247191011235954,0.07270233196159123,0.6069114470842333
0.5979899497487438,Product_120,Toys,0.5439570478854235,0.24489795918367346,0.14112359550561795,0.7334247828074989,0.13642908567314616
0.07035175879396986,Product_015,Apparel,0.17965115461917947,0.7142857142857143,0.6278651685393258,0.8802011888431642,0.8722102231821455
0.19095477386934676,Product_039,Electronics,0.6915979142363211,0.653061224489796,0.7031460674157303,0.2585733882030179,0.5806335493160548
0.7889447236180904,Product_158,Food,0.7704535552151119,0.5918367346938775,0.01820224719101124,0.5304069501600366,0.04283657307415406
0.18090452261306533,Product_037,Toys,0.30476886533893666,0.2755102040816327,0.06247191011235953,0.5294924554183813,0.9175665946724263
0.6532663316582914,Product_131,Apparel,0.41971074786715207,0.35714285714285715,0.8110112359550561,0.15043438500228629,0.13570914326853856
0.48743718592964824,Product_098,Electronics,0.4300271261718366,0.21428571428571427,0.06764044943820224,0.5795610425240056,0.8988480921526278
0.22110552763819097,Product_045,Electronics,0.25806406274157057,0.010204081632653062,0.8110112359550561,0.10470964791952447,0.14506839452843773
0.5376884422110553,Product_108,Glassware,0.764269350236827,0.3163265306122449,0.8206741573033707,0.814586191129401,0.339812814974802
0.7587939698492462,Product_152,Toys,0.23847840447511562,0.8673469387755102,0.8507865168539326,0.9483310470964794,0.6655867530597552
0.7939698492462312,Product_159,Apparel,0.23651773039677296,0.9489795918367346,0.7525842696629212,0.9012345679012346,0.16306695464362853
0.8693467336683417,Product_174,Furniture,0.22516830876048857,0.6836734693877552,0.6179775280898876,0.3902606310013717,0.2120230381569474
0.08040201005025126,Product_017,Toys,0.30438938003345095,0.326530612244898,0.2853932584269663,0.04435299497027892,0.5914326853851691
0.5125628140703518,Product_103,Toys,0.31469873083247835,0.5408163265306123,0.30202247191011233,0.3278463648834019,0.17818574514038876
0.728643216080402,Product_146,Books,0.03196109572868206,0.6224489795918368,0.35123595505617977,0.9069501600365799,0.006479481641468693
0.5778894472361809,Product_116,Cosmetics,0.8823806378164134,0.7040816326530612,0.01573033707865168,0.937814357567444,0.4348452123830094
0.40703517587939697,Product_082,Apparel,0.6295028742498138,0.33673469387755106,0.6925842696629213,0.24691358024691357,0.6724262059035278
0.9346733668341708,Product_187,Furniture,0.8271093058229912,0.2755102040816327,0.0656179775280899,0.5816186556927299,0.6893448524118071
0.35678391959798994,Product_072,Books,0.19686151597352036,0.8163265306122449,0.9696629213483147,0.9039780521262004,0.2681785457163427
0.5728643216080402,Product_115,Food,0.6398051975431841,0.846938775510204,0.0346067415730337,0.3404206675811614,0.5518358531317495
0.6834170854271356,Product_137,Food,0.5230150810271402,0.8673469387755102,0.8480898876404493,0.385230909922268,0.013678905687544998
0.03015075376884422,Product_007,Toys,0.05355662061307959,0.09183673469387756,0.3824719101123596,0.1938728852309099,0.9370050395968323
0.5829145728643216,Product_117,Toys,0.8133002572067071,0.4081632653061224,0.3696629213483146,0.8360768175582991,0.2922966162706983
0.39195979899497485,Product_079,Apparel,0.3596466570155589,0.7040816326530612,0.9692134831460674,0.9789666209419299,0.022678185745140383
0.06532663316582915,Product_014,Glassware,0.21074083964637594,0.21428571428571427,0.5687640449438202,0.06561499771376314,0.9233261339092873
0.6733668341708543,Product_135,Furniture,0.9551855964244053,0.04081632653061225,0.7665168539325843,0.3507087334247828,0.16846652267818574
0.42713567839195976,Product_086,Food,0.3257319147141914,0.030612244897959186,0.9002247191011236,0.5541838134430728,0.1753059755219582
0.9195979899497487,Product_184,Furniture,0.8883680726362986,0.8877551020408163,0.3213483146067415,0.3372199359853681,0.07091432685385167
0.7537688442211056,Product_151,Food,0.9198864355085806,0.5,0.5150561797752808,0.10173754000914495,0.6004319654427646
0.7236180904522613,Product_145,Glassware,0.28462100661991035,0.3979591836734694,0.6141573033707864,0.22039323273891176,0.20338372930165588
0.07537688442211056,Product_016,Furniture,0.181260453414665,0.2346938775510204,0.44247191011235953,0.9288980338363055,0.5183585313174947
0.04522613065326633,Product_010,Glassware,0.7158920012930611,0.15306122448979592,0.08134831460674155,0.6918152720621857,0.10943124550035997
0.15577889447236182,Product_032,Cosmetics,0.16813307284712364,0.5,0.7591011235955056,0.9023776863283037,0.4514038876889848
0.9999999999999999,Product_200,Books,0.789055362689567,0.7551020408163266,0.03033707865168539,0.9304983996342022,0.4449244060475162
0.1256281407035176,Product_026,Cosmetics,0.7944595145399093,0.2346938775510204,0.5447191011235955,0.3609967992684043,0.9226061915046797
0.542713567839196,Product_109,Apparel,0.227515495649974,0.8061224489795918,0.9494382022471911,0.24348422496570649,0.25665946724262056
0.7688442211055276,Product_154,Books,0.49312007196165797,0.15306122448979592,0.5561797752808988,0.32601737540009146,0.9168466522678187
0.2914572864321608,Product_059,Electronics,0.0404573500681668,0.5714285714285714,0.045842696629213475,0.6460905349794239,0.5647948164146869
0.7135678391959799,Product_143,Food,0.5010611533542285,0.163265306122449,0.2202247191011236,0.7505715592135347,0.6519078473722102
0.9949748743718593,Product_199,Glassware,0.8983049656354974,0.7551020408163266,0.18337078651685393,0.6982167352537725,0.9532037437005039
0.4422110552763819,Product_089,Books,0.8984314607373259,0.2857142857142857,0.9501123595505617,0.7732053040695017,0.09539236861051116
0.12060301507537688,Product_025,Cosmetics,0.45909991707543324,0.2653061224489796,0.04719101123595504,0.6175125743026979,0.5370770338372931
0.5879396984924623,Product_118,Glassware,0.1844860785112932,0.163265306122449,0.8085393258426965,0.9743941472336535,0.9514038876889848
0.40201005025125625,Product_081,Toys,0.8738633009599573,0.8979591836734694,0.6253932584269662,0.8221307727480569,0.22822174226061914
0.7437185929648241,Product_149,Electronics,0.046824270193537514,0.3673469387755102,0.5150561797752808,0.9140374942844081,0.8761699064074874
0.035175879396984924,Product_008,Cosmetics,0.8769975684830428,0.663265306122449,0.0,0.3561957018747143,0.9283657307415407
0.4120603015075377,Product_083,Toys,0.33155068939830495,0.37755102040816324,0.4485393258426966,0.1572930955647005,0.015118790496760251
0.3969849246231156,Product_080,Glassware,0.11244009051427287,0.8061224489795918,0.5179775280898876,0.8719707361682671,0.21922246220302377
0.3065326633165829,Product_062,Apparel,0.2708752055545405,1.0000000000000002,0.6453932584269663,0.9963420210333791,0.4521238300935925
0.055276381909547735,Product_012,Cosmetics,0.9826982810721163,0.6938775510204082,0.9496629213483146,0.803840877914952,0.8408927285817134
0.23115577889447236,Product_047,Toys,0.3120001686601358,0.42857142857142855,0.986067415730337,0.592135345221765,0.08135349172066235
