Material_ID,Strength_MPa,Weight_Capacity_kg,Biodegradability_Score,CO2_Emission_Score_kg,Recyclability_Percentage,Source,Certification,Price_INR,Material_Type_Bio-based Polymer,Material_Type_Biodegradable Plastic,Material_Type_Bioplastic,Material_Type_Cardboard,Material_Type_Cellulose,Material_Type_Certified Wood,Material_Type_Cork,Material_Type_Cork Composite,Material_Type_Corn Plastic,Material_Type_Flax Fiber,Material_Type_Hemp Fiber,Material_Type_Jute,Material_Type_Linen,Material_Type_Mushroom Composite,Material_Type_Mycelium Leather,Material_Type_Natural Rubber,Material_Type_Organic Cotton,Material_Type_Recycled Aluminum,Material_Type_Recycled Copper,Material_Type_Recycled Glass,Material_Type_Recycled Metal,Material_Type_Recycled PET,Material_Type_Recycled Paper,Material_Type_Seaweed Polymer,Material_Type_Sustainable Bamboo,Material_Type_Wool,Product_Category_Adhesives,Product_Category_Automotive,Product_Category_Bags & Luggage,Product_Category_Coatings,Product_Category_Construction,Product_Category_Cosmetics,Product_Category_Electronics,Product_Category_Flooring,Product_Category_Food Packaging,Product_Category_Footwear,Product_Category_Furniture,Product_Category_Home Decor,Product_Category_Household Items,Product_Category_Insulation,Product_Category_Kitchen Utensils,Product_Category_Office Supplies,Product_Category_Sports Equipment,Product_Category_Textiles,Product_Category_Toys,Availability_Status_Low Stock,Availability_Status_Pre-Order,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score
MAT00018,0.07076232268598835,0.2379508942103668,0.6687500000000001,0.21448275862068966,0.132,Supplier E,EcoCert,0.9358065860775323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8233957978421351,0.06818863049095608,0.2685299290743954
MAT00019,0.8074701500153078,0.19036071536829346,0.09750000000000003,0.43103448275862066,0.424,Supplier A,Unknown,0.46727803251354727,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.6987951807228916,0.28897045454545456,0.4794380600061231
MAT00020,0.06051637922236963,0.7283015055067193,0.8,0.1089655172413793,0.192,Supplier B,Cradle to Cradle,0.5364735306377658,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9017412935323383,0.12496147585458492,0.32180655168894784
MAT00021,0.24973976936422082,0.9234111346872791,0.4437500000000001,0.8613793103448276,0.55,Supplier E,ISO 14001,0.05064610254272613,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5372360133382734,0.5234874032929975,0.3980209077456883
MAT00022,0.1662210429635677,0.485702738203496,0.21375000000000005,0.4013793103448276,0.059000000000000004,Supplier D,GOTS,0.37911629845769074,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7135826771653544,0.04278101858848421,0.1483134171854271
MAT00023,0.6965608735585264,0.7306254420531474,0.7837500000000002,0.6620689655172414,0.48700000000000004,Supplier B,ISO 14001,0.19007919966652773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.6016597510373444,0.4092164623467601,0.6598493494234107
MAT00024,0.060863353403408496,0.3136303930483985,0.050000000000000044,0.47655172413793107,0.919,Supplier A,EcoCert,0.5312630262609421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6772536198038299,0.6001581597931128,0.3150453413613634
MAT00025,0.5949994897438514,0.67535616853592,0.235,0.12000000000000001,0.89,Supplier E,ISO 14001,0.2463526469362234,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8928571428571428,0.7140836120401338,0.5754997958975405
MAT00026,0.6573323808551893,0.5653228250985147,0.31625000000000003,0.26068965517241377,0.67,Supplier C,Cradle to Cradle,0.3142976240100042,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7932166301969366,0.5097779892166191,0.5588079523420757
MAT00027,0.45716909888764157,0.9291704556936446,0.93625,0.009655172413793107,0.621,Supplier A,ISO 14001,0.563151313047103,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.9904371584699453,0.3972744,0.6500426395550566
MAT00028,0.2651290948055924,0.9334141659088614,0.8812500000000001,0.8793103448275862,0.37,Supplier E,Unknown,0.1577740725302209,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5321100917431192,0.3195787578757876,0.48142663792223694
MAT00029,0.007715072966629249,0.8172173385874508,0.30000000000000004,0.6634482758620689,0.9390000000000001,Supplier A,ISO 14001,0.13443101292205084,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6011608623548922,0.8277277236817933,0.3747860291866517
MAT00030,0.27227268088580464,0.6049307871072043,0.7175000000000001,0.20344827586206898,0.634,Supplier D,GOTS,0.26406836181742394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8309455587392549,0.5015551525144271,0.5143590723543219
MAT00031,0.8293295234207572,0.04395271294331616,0.3337500000000001,0.13103448275862067,0.98,Supplier D,EcoCert,0.1617340558566069,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.8841463414634146,0.8435665590240402,0.7258568093683029
MAT00032,0.009572405347484436,0.07517429524098213,0.8825000000000001,0.9041379310344827,0.546,Supplier E,EcoCert,0.834931221342226,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5251720391162622,0.2975588368923217,0.43237896213899374
MAT00033,0.041738952954383096,0.36465595635040926,0.9324999999999999,0.9724137931034483,0.04,Supplier B,Unknown,0.3578574406002501,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.506993006993007,0.02945817344589409,0.3084455811817532
MAT00034,0.8841310337789571,0.4063857734667071,0.6212500000000001,0.15448275862068966,0.93,Supplier B,Cradle to Cradle,0.8649437265527303,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8661887694145759,0.4986745641484131,0.8190274135115828
MAT00035,0.7823655475048474,0.41174093159543296,0.6699999999999999,0.7351724137931035,0.24800000000000003,Supplier A,Cradle to Cradle,0.15923301375573154,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5763116057233704,0.21393455591513844,0.588346219001939
MAT00036,0.19948974385141344,0.9186622208750128,0.3500000000000001,0.8206896551724139,0.871,Supplier B,Cradle to Cradle,0.22300958732805334,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5492424242424242,0.7121775732788003,0.4460958975405654
MAT00037,0.9668945810797019,0.2790744670102051,0.64125,0.39999999999999997,0.981,Supplier A,ISO 14001,0.5364735306377658,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7142857142857143,0.6384750406945198,0.8734328324318807
MAT00038,0.9625267884478008,0.2654339698898657,0.10875000000000001,0.43448275862068964,0.7290000000000001,Supplier E,EcoCert,0.3138807836598583,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6971153846153846,0.5548448604060915,0.6363357153791204
MAT00039,0.18999897948770283,0.044255835101545925,0.43625,0.52,0.807,Supplier B,GOTS,0.6871613172155066,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6578947368421053,0.47831822112415073,0.44897459179508115
MAT00040,0.6231248086539444,0.6635344043649593,0.125,0.9000000000000001,0.507,Supplier C,Cradle to Cradle,0.6671529804085036,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5263157894736842,0.30411126390798854,0.4388499234615777
MAT00041,0.1271966527196653,0.4204304334646863,0.9400000000000002,0.6772413793103449,0.903,Supplier C,Cradle to Cradle,0.6156731971654856,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5962171052631579,0.5589001547987617,0.6037786610878662
MAT00042,0.303806510868456,0.21016469637263818,0.7862500000000001,0.606896551724138,0.322,Supplier B,EcoCert,0.44205919132972077,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6223175965665235,0.22329180517415811,0.45399760434738246
MAT00043,0.6588223288090621,0.2837223401030616,0.66375,0.6193103448275863,0.09300000000000001,Supplier B,Unknown,0.9524802000833681,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6175468483816013,0.04763172502134928,0.49055393152362475
MAT00044,0.14725992448209002,0.04617560877033445,0.9837500000000001,0.6110344827586207,0.768,Supplier E,FSC,0.4556065027094623,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.6207191780821918,0.5276151202749141,0.584428969792836
MAT00045,0.4943157465047454,0.2439122966555522,0.65625,0.005517241379310339,0.751,Supplier A,Cradle to Cradle,0.7703209670696123,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9945130315500686,0.42421685895926536,0.6199012986018981
MAT00046,0.464496377181345,0.5574416489845408,0.9175000000000002,0.12137931034482756,0.133,Supplier E,EcoCert,0.46477699041267195,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8917589175891759,0.0907988047808765,0.5009485508725381
MAT00047,0.6126135319930605,0.7194099221986461,0.505,0.8303448275862069,0.5479999999999999,Supplier D,Cradle to Cradle,0.897665694039183,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.546345139412208,0.28877583745194946,0.5609454127972242
MAT00048,0.839840800081641,0.27725573406082654,0.7775000000000001,0.48482758620689653,0.239,Supplier C,FSC,0.4399749895789913,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6734788666976312,0.16597510493559126,0.6408863200326563
MAT00049,0.8930094907643636,0.08052945336970802,0.15125000000000005,0.38275862068965516,0.153,Supplier D,Cradle to Cradle,0.21404751979991662,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7231920199501247,0.12602472103004292,0.4484787963057455
MAT00050,0.415715889376467,0.20683035263211078,0.42000000000000004,0.9048275862068965,0.584,Supplier E,Cradle to Cradle,0.6959149645685703,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.5249818971759594,0.3443568882880668,0.46748635575058684
MAT00051,0.2985406674150423,0.3900171769222997,0.8912500000000001,0.8358620689655172,0.538,Supplier E,FSC,0.7348895373072113,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5447032306536439,0.310106198942816,0.5481912669660169
MAT00052,0.43577916113889176,0.028897645751237752,0.33625000000000005,0.6793103448275862,0.40399999999999997,Supplier D,FSC,0.16506877865777406,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5954825462012321,0.3467606440071556,0.3963866644555567
MAT00053,0.9069292784978058,0.5919975750227342,0.6625000000000001,0.08413793103448275,0.429,Supplier B,ISO 14001,0.8672363484785328,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9223918575063613,0.2297513115303047,0.6902217113991223
MAT00054,0.21157260944994385,0.32686672729109834,0.7612500000000002,0.3793103448275862,0.752,Supplier C,ISO 14001,0.8322217590662776,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.725,0.41043066772835857,0.5386040437799776
MAT00055,0.051984896418001844,0.9521066989996969,0.22375,0.06827586206896552,0.9570000000000001,Supplier A,FSC,0.040225093789078785,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9360877985797289,0.9199931877379285,0.3750189585672008
MAT00056,0.6212878865190326,0.23855713852682636,0.47375,0.11448275862068967,0.948,Supplier C,GOTS,0.46519383076281784,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8972772277227723,0.6470133712660028,0.675040154607613
MAT00057,0.9637309929584652,0.7185005557239569,0.7775000000000001,0.16344827586206895,0.311,Supplier C,EcoCert,0.5789912463526469,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8595139300533491,0.19696119324181627,0.712042397183386
MAT00058,0.9414634146341463,0.19824189148226737,0.5925000000000001,0.8303448275862069,0.24300000000000002,Supplier C,Unknown,0.6975823259691539,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.546345139412208,0.14314475138121546,0.6272353658536586
MAT00059,0.7962036942545158,0.5660301101343842,0.04125000000000001,0.5324137931034484,0.662,Supplier C,ISO 14001,0.06898707794914549,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.6525652565256526,0.6192778319360499,0.5294564777018064
MAT00060,0.10543933054393305,0.9609982823077702,0.635,0.8289655172413793,0.7070000000000001,Supplier E,Unknown,0.43559816590245937,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.5467571644042233,0.49247764227642277,0.44477573221757327
MAT00061,0.7746096540463312,0.46488835000505213,0.8262499999999999,0.5924137931034483,0.322,Supplier A,GOTS,0.24551896623593164,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.6279774794283239,0.2585267737617135,0.6543188616185325
MAT00062,0.5698132462496174,0.6682833181772255,0.33625000000000005,0.49448275862068963,0.325,Supplier C,GOTS,0.48770320967069614,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.6691278264882325,0.21845755113477164,0.42630029849984696
MAT00063,0.7011531788958056,0.2762453268667273,0.010000000000000009,0.9482758620689655,0.086,Supplier D,EcoCert,0.7203001250521051,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5132743362831859,0.049991276956627084,0.3092612715583223
MAT00064,0.6458618226349627,0.49085581489340213,0.7925000000000002,0.09310344827586207,0.222,Supplier C,Unknown,0.6921634014172572,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.9148264984227129,0.13119300406454,0.5626947290539851
MAT00065,0.553423818757016,0.34374052743255534,0.9962500000000001,0.550344827586207,0.35200000000000004,Supplier C,GOTS,0.4539391413088787,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.645017793594306,0.2421009174311927,0.6258445275028064
MAT00066,0.31548117154811717,0.7430534505405679,0.9512499999999999,0.690344827586207,0.192,Supplier C,Unknown,0.7388495206335973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.591595267237862,0.1104178353110392,0.46916746861924685
